date,hour,day,week,month,quarter,year
21-02-2017 23:22,23,21,3rd Week,2,Q1,2017
05-02-2020 17:28,17,5,1st Week,2,Q1,2020
08-01-2017 06:31,6,8,2nd Week,1,Q1,2017
03-04-2019 02:17,2,3,1st Week,4,Q2,2019
29-12-2015 06:17,6,29,4th Week,12,Q4,2015
18-03-2016 21:57,21,18,3rd Week,3,Q1,2016
05-04-2016 01:56,1,5,1st Week,4,Q2,2016
24-08-2018 12:21,12,24,4th Week,8,Q3,2018
15-07-2014 07:56,7,15,3rd Week,7,Q3,2014
12-05-2014 19:16,19,12,2nd Week,5,Q2,2014
21-07-2019 06:29,6,21,3rd Week,7,Q3,2019
12-12-2019 18:00,18,12,2nd Week,12,Q4,2019
04-11-2018 19:58,19,4,1st Week,11,Q4,2018
10-06-2020 17:24,17,10,2nd Week,6,Q2,2020
02-08-2019 07:12,7,2,1st Week,8,Q3,2019
18-04-2016 10:30,10,18,3rd Week,4,Q2,2016
03-10-2017 23:08,23,3,1st Week,10,Q4,2017
14-07-2015 11:17,11,14,2nd Week,7,Q3,2015
19-02-2018 19:30,19,19,3rd Week,2,Q1,2018
13-09-2020 04:51,4,13,2nd Week,9,Q3,2020
17-03-2019 09:20,9,17,3rd Week,3,Q1,2019
19-05-2015 17:22,17,19,3rd Week,5,Q2,2015
28-01-2018 18:32,18,28,4th Week,1,Q1,2018
08-09-2014 23:56,23,8,2nd Week,9,Q3,2014
14-03-2014 05:36,5,14,2nd Week,3,Q1,2014
07-07-2017 09:43,9,7,1st Week,7,Q3,2017
03-09-2014 02:35,2,3,1st Week,9,Q3,2014
06-09-2015 08:28,8,6,1st Week,9,Q3,2015
14-08-2015 03:29,3,14,2nd Week,8,Q3,2015
27-09-2020 01:08,1,27,4th Week,9,Q3,2020
25-08-2020 01:52,1,25,4th Week,8,Q3,2020
09-07-2017 10:28,10,9,2nd Week,7,Q3,2017
21-02-2019 02:20,2,21,3rd Week,2,Q1,2019
27-02-2019 23:26,23,27,4th Week,2,Q1,2019
19-05-2019 04:41,4,19,3rd Week,5,Q2,2019
18-01-2020 14:46,14,18,3rd Week,1,Q1,2020
18-03-2020 03:27,3,18,3rd Week,3,Q1,2020
08-10-2017 15:36,15,8,2nd Week,10,Q4,2017
22-04-2020 04:38,4,22,4th Week,4,Q2,2020
22-02-2017 10:44,10,22,4th Week,2,Q1,2017
05-03-2016 06:03,6,5,1st Week,3,Q1,2016
28-11-2017 06:09,6,28,4th Week,11,Q4,2017
13-06-2018 10:46,10,13,2nd Week,6,Q2,2018
03-06-2018 03:15,3,3,1st Week,6,Q2,2018
30-06-2018 19:48,19,30,4th Week,6,Q2,2018
29-12-2016 16:44,16,29,4th Week,12,Q4,2016
14-05-2019 23:35,23,14,2nd Week,5,Q2,2019
01-06-2018 15:30,15,1,1st Week,6,Q2,2018
08-02-2014 13:57,13,8,2nd Week,2,Q1,2014
15-02-2020 23:13,23,15,3rd Week,2,Q1,2020
20-12-2014 04:16,4,20,3rd Week,12,Q4,2014
05-05-2016 01:46,1,5,1st Week,5,Q2,2016
19-12-2020 10:01,10,19,3rd Week,12,Q4,2020
23-12-2018 02:48,2,23,4th Week,12,Q4,2018
12-03-2016 01:07,1,12,2nd Week,3,Q1,2016
05-12-2016 10:57,10,5,1st Week,12,Q4,2016
08-12-2014 11:49,11,8,2nd Week,12,Q4,2014
25-07-2016 13:50,13,25,4th Week,7,Q3,2016
01-12-2018 12:50,12,1,1st Week,12,Q4,2018
24-07-2019 04:33,4,24,4th Week,7,Q3,2019
10-11-2018 06:42,6,10,2nd Week,11,Q4,2018
09-09-2014 10:47,10,9,2nd Week,9,Q3,2014
23-03-2020 13:16,13,23,4th Week,3,Q1,2020
20-08-2016 13:17,13,20,3rd Week,8,Q3,2016
27-07-2020 22:43,22,27,4th Week,7,Q3,2020
31-01-2015 15:39,15,31,4th Week,1,Q1,2015
19-05-2015 09:51,9,19,3rd Week,5,Q2,2015
13-04-2017 10:47,10,13,2nd Week,4,Q2,2017
15-12-2019 04:45,4,15,3rd Week,12,Q4,2019
23-01-2020 00:09,0,23,4th Week,1,Q1,2020
14-05-2014 09:20,9,14,2nd Week,5,Q2,2014
24-07-2019 03:04,3,24,4th Week,7,Q3,2019
15-03-2016 05:56,5,15,3rd Week,3,Q1,2016
18-03-2017 18:37,18,18,3rd Week,3,Q1,2017
03-07-2014 11:05,11,3,1st Week,7,Q3,2014
12-11-2014 19:30,19,12,2nd Week,11,Q4,2014
19-07-2014 16:02,16,19,3rd Week,7,Q3,2014
09-05-2019 05:02,5,9,2nd Week,5,Q2,2019
10-05-2019 15:55,15,10,2nd Week,5,Q2,2019
10-11-2014 08:56,8,10,2nd Week,11,Q4,2014
11-04-2020 04:57,4,11,2nd Week,4,Q2,2020
16-05-2014 01:41,1,16,3rd Week,5,Q2,2014
27-04-2018 21:31,21,27,4th Week,4,Q2,2018
14-04-2019 00:58,0,14,2nd Week,4,Q2,2019
03-03-2020 08:06,8,3,1st Week,3,Q1,2020
08-03-2018 19:52,19,8,2nd Week,3,Q1,2018
11-07-2014 04:51,4,11,2nd Week,7,Q3,2014
14-06-2018 16:20,16,14,2nd Week,6,Q2,2018
02-06-2017 08:51,8,2,1st Week,6,Q2,2017
24-02-2017 12:24,12,24,4th Week,2,Q1,2017
10-03-2019 14:28,14,10,2nd Week,3,Q1,2019
14-04-2018 21:12,21,14,2nd Week,4,Q2,2018
18-07-2020 15:41,15,18,3rd Week,7,Q3,2020
11-02-2017 08:32,8,11,2nd Week,2,Q1,2017
22-10-2018 18:30,18,22,4th Week,10,Q4,2018
29-08-2014 14:26,14,29,4th Week,8,Q3,2014
13-10-2020 03:00,3,13,2nd Week,10,Q4,2020
02-02-2014 13:37,13,2,1st Week,2,Q1,2014
08-10-2018 10:45,10,8,2nd Week,10,Q4,2018
27-01-2019 11:56,11,27,4th Week,1,Q1,2019
10-04-2018 09:18,9,10,2nd Week,4,Q2,2018
20-01-2017 00:40,0,20,3rd Week,1,Q1,2017
21-11-2016 11:08,11,21,3rd Week,11,Q4,2016
10-11-2016 00:42,0,10,2nd Week,11,Q4,2016
02-04-2018 00:22,0,2,1st Week,4,Q2,2018
09-11-2016 00:27,0,9,2nd Week,11,Q4,2016
27-07-2018 09:42,9,27,4th Week,7,Q3,2018
04-04-2015 04:44,4,4,1st Week,4,Q2,2015
14-10-2017 12:58,12,14,2nd Week,10,Q4,2017
07-02-2017 16:00,16,7,1st Week,2,Q1,2017
16-01-2016 23:03,23,16,3rd Week,1,Q1,2016
13-11-2016 18:51,18,13,2nd Week,11,Q4,2016
14-12-2020 08:11,8,14,2nd Week,12,Q4,2020
09-08-2014 19:52,19,9,2nd Week,8,Q3,2014
20-09-2020 00:14,0,20,3rd Week,9,Q3,2020
05-11-2017 19:43,19,5,1st Week,11,Q4,2017
23-06-2016 19:07,19,23,4th Week,6,Q2,2016
29-11-2015 01:55,1,29,4th Week,11,Q4,2015
02-09-2019 22:46,22,2,1st Week,9,Q3,2019
11-03-2014 22:17,22,11,2nd Week,3,Q1,2014
15-04-2020 11:35,11,15,3rd Week,4,Q2,2020
12-12-2018 21:13,21,12,2nd Week,12,Q4,2018
16-11-2015 08:23,8,16,3rd Week,11,Q4,2015
18-10-2014 03:48,3,18,3rd Week,10,Q4,2014
12-10-2020 08:08,8,12,2nd Week,10,Q4,2020
24-08-2016 10:16,10,24,4th Week,8,Q3,2016
11-11-2020 18:24,18,11,2nd Week,11,Q4,2020
10-10-2018 21:59,21,10,2nd Week,10,Q4,2018
06-10-2017 13:29,13,6,1st Week,10,Q4,2017
30-04-2015 05:19,5,30,4th Week,4,Q2,2015
29-11-2016 05:46,5,29,4th Week,11,Q4,2016
03-04-2014 22:40,22,3,1st Week,4,Q2,2014
03-03-2020 19:04,19,3,1st Week,3,Q1,2020
01-03-2017 07:40,7,1,1st Week,3,Q1,2017
17-02-2018 11:43,11,17,3rd Week,2,Q1,2018
04-12-2017 14:31,14,4,1st Week,12,Q4,2017
16-03-2017 02:20,2,16,3rd Week,3,Q1,2017
27-06-2019 14:54,14,27,4th Week,6,Q2,2019
07-05-2018 13:49,13,7,1st Week,5,Q2,2018
03-05-2016 20:57,20,3,1st Week,5,Q2,2016
11-07-2019 05:04,5,11,2nd Week,7,Q3,2019
17-01-2017 16:39,16,17,3rd Week,1,Q1,2017
22-07-2018 00:41,0,22,4th Week,7,Q3,2018
13-09-2017 01:18,1,13,2nd Week,9,Q3,2017
10-02-2018 05:31,5,10,2nd Week,2,Q1,2018
14-04-2014 22:48,22,14,2nd Week,4,Q2,2014
19-09-2015 15:36,15,19,3rd Week,9,Q3,2015
23-03-2020 00:16,0,23,4th Week,3,Q1,2020
09-07-2016 22:37,22,9,2nd Week,7,Q3,2016
16-08-2014 03:48,3,16,3rd Week,8,Q3,2014
15-04-2020 08:20,8,15,3rd Week,4,Q2,2020
03-08-2015 00:02,0,3,1st Week,8,Q3,2015
31-05-2019 22:06,22,31,4th Week,5,Q2,2019
04-02-2020 09:01,9,4,1st Week,2,Q1,2020
10-02-2018 08:02,8,10,2nd Week,2,Q1,2018
15-12-2018 06:50,6,15,3rd Week,12,Q4,2018
24-11-2016 15:45,15,24,4th Week,11,Q4,2016
16-11-2019 10:19,10,16,3rd Week,11,Q4,2019
16-09-2019 06:01,6,16,3rd Week,9,Q3,2019
20-04-2020 19:35,19,20,3rd Week,4,Q2,2020
29-01-2019 01:41,1,29,4th Week,1,Q1,2019
25-03-2014 23:21,23,25,4th Week,3,Q1,2014
25-03-2014 08:52,8,25,4th Week,3,Q1,2014
09-05-2020 02:21,2,9,2nd Week,5,Q2,2020
07-02-2016 02:51,2,7,1st Week,2,Q1,2016
07-06-2014 04:36,4,7,1st Week,6,Q2,2014
25-05-2020 13:32,13,25,4th Week,5,Q2,2020
25-04-2017 07:59,7,25,4th Week,4,Q2,2017
08-09-2018 15:19,15,8,2nd Week,9,Q3,2018
12-09-2018 08:04,8,12,2nd Week,9,Q3,2018
02-06-2016 01:53,1,2,1st Week,6,Q2,2016
18-12-2020 07:52,7,18,3rd Week,12,Q4,2020
28-05-2018 14:47,14,28,4th Week,5,Q2,2018
21-08-2018 07:54,7,21,3rd Week,8,Q3,2018
04-09-2015 04:18,4,4,1st Week,9,Q3,2015
26-10-2016 19:40,19,26,4th Week,10,Q4,2016
24-10-2015 18:14,18,24,4th Week,10,Q4,2015
25-02-2020 22:42,22,25,4th Week,2,Q1,2020
18-07-2018 15:28,15,18,3rd Week,7,Q3,2018
11-03-2014 15:55,15,11,2nd Week,3,Q1,2014
06-09-2017 06:27,6,6,1st Week,9,Q3,2017
08-05-2018 07:41,7,8,2nd Week,5,Q2,2018
30-12-2020 11:32,11,30,4th Week,12,Q4,2020
09-10-2018 09:47,9,9,2nd Week,10,Q4,2018
13-07-2020 00:45,0,13,2nd Week,7,Q3,2020
10-09-2014 23:32,23,10,2nd Week,9,Q3,2014
19-09-2018 04:25,4,19,3rd Week,9,Q3,2018
24-10-2020 08:10,8,24,4th Week,10,Q4,2020
01-11-2017 05:52,5,1,1st Week,11,Q4,2017
06-01-2018 10:40,10,6,1st Week,1,Q1,2018
18-03-2016 07:36,7,18,3rd Week,3,Q1,2016
08-12-2014 02:01,2,8,2nd Week,12,Q4,2014
03-03-2020 11:58,11,3,1st Week,3,Q1,2020
08-04-2014 11:51,11,8,2nd Week,4,Q2,2014
28-06-2016 17:25,17,28,4th Week,6,Q2,2016
13-10-2016 04:48,4,13,2nd Week,10,Q4,2016
13-07-2020 19:20,19,13,2nd Week,7,Q3,2020
03-12-2017 18:05,18,3,1st Week,12,Q4,2017
02-01-2021 20:49,20,2,1st Week,1,Q1,2021
26-08-2016 07:00,7,26,4th Week,8,Q3,2016
25-12-2015 16:40,16,25,4th Week,12,Q4,2015
03-04-2018 08:37,8,3,1st Week,4,Q2,2018
17-06-2014 08:17,8,17,3rd Week,6,Q2,2014
25-09-2020 16:29,16,25,4th Week,9,Q3,2020
07-09-2015 15:41,15,7,1st Week,9,Q3,2015
15-07-2014 06:36,6,15,3rd Week,7,Q3,2014
12-01-2016 06:46,6,12,2nd Week,1,Q1,2016
20-05-2016 07:28,7,20,3rd Week,5,Q2,2016
15-09-2019 21:27,21,15,3rd Week,9,Q3,2019
09-08-2015 13:19,13,9,2nd Week,8,Q3,2015
20-10-2014 04:19,4,20,3rd Week,10,Q4,2014
17-10-2018 11:27,11,17,3rd Week,10,Q4,2018
14-10-2019 13:23,13,14,2nd Week,10,Q4,2019
03-06-2014 04:34,4,3,1st Week,6,Q2,2014
29-06-2015 19:23,19,29,4th Week,6,Q2,2015
31-10-2019 01:00,1,31,4th Week,10,Q4,2019
05-09-2020 02:17,2,5,1st Week,9,Q3,2020
06-12-2016 19:53,19,6,1st Week,12,Q4,2016
09-12-2016 01:36,1,9,2nd Week,12,Q4,2016
25-07-2018 04:54,4,25,4th Week,7,Q3,2018
27-10-2017 12:56,12,27,4th Week,10,Q4,2017
31-10-2020 19:18,19,31,4th Week,10,Q4,2020
27-08-2018 23:57,23,27,4th Week,8,Q3,2018
24-04-2018 11:19,11,24,4th Week,4,Q2,2018
18-07-2014 14:00,14,18,3rd Week,7,Q3,2014
22-05-2017 10:11,10,22,4th Week,5,Q2,2017
26-04-2019 22:11,22,26,4th Week,4,Q2,2019
28-12-2018 02:29,2,28,4th Week,12,Q4,2018
11-02-2016 09:33,9,11,2nd Week,2,Q1,2016
13-02-2014 03:51,3,13,2nd Week,2,Q1,2014
13-01-2017 21:33,21,13,2nd Week,1,Q1,2017
26-03-2020 23:42,23,26,4th Week,3,Q1,2020
02-12-2014 05:05,5,2,1st Week,12,Q4,2014
30-10-2015 04:01,4,30,4th Week,10,Q4,2015
22-07-2014 00:47,0,22,4th Week,7,Q3,2014
07-11-2016 16:50,16,7,1st Week,11,Q4,2016
19-06-2018 20:19,20,19,3rd Week,6,Q2,2018
27-10-2016 10:41,10,27,4th Week,10,Q4,2016
08-01-2017 21:18,21,8,2nd Week,1,Q1,2017
05-01-2015 04:51,4,5,1st Week,1,Q1,2015
04-10-2016 07:40,7,4,1st Week,10,Q4,2016
18-10-2019 03:17,3,18,3rd Week,10,Q4,2019
02-06-2014 13:48,13,2,1st Week,6,Q2,2014
26-11-2019 08:13,8,26,4th Week,11,Q4,2019
30-04-2020 10:27,10,30,4th Week,4,Q2,2020
14-02-2017 03:46,3,14,2nd Week,2,Q1,2017
26-10-2014 12:38,12,26,4th Week,10,Q4,2014
14-05-2019 01:54,1,14,2nd Week,5,Q2,2019
11-09-2014 17:14,17,11,2nd Week,9,Q3,2014
23-10-2016 11:57,11,23,4th Week,10,Q4,2016
20-01-2016 16:34,16,20,3rd Week,1,Q1,2016
29-07-2018 19:30,19,29,4th Week,7,Q3,2018
30-06-2018 09:50,9,30,4th Week,6,Q2,2018
26-03-2019 01:17,1,26,4th Week,3,Q1,2019
12-06-2020 02:17,2,12,2nd Week,6,Q2,2020
14-08-2020 08:40,8,14,2nd Week,8,Q3,2020
21-11-2014 00:40,0,21,3rd Week,11,Q4,2014
30-06-2018 06:02,6,30,4th Week,6,Q2,2018
21-02-2019 22:33,22,21,3rd Week,2,Q1,2019
15-04-2016 05:52,5,15,3rd Week,4,Q2,2016
10-12-2014 14:47,14,10,2nd Week,12,Q4,2014
17-04-2017 08:46,8,17,3rd Week,4,Q2,2017
10-10-2018 09:55,9,10,2nd Week,10,Q4,2018
28-09-2014 07:26,7,28,4th Week,9,Q3,2014
26-10-2015 04:19,4,26,4th Week,10,Q4,2015
24-04-2016 06:00,6,24,4th Week,4,Q2,2016
05-04-2016 08:08,8,5,1st Week,4,Q2,2016
20-10-2017 13:04,13,20,3rd Week,10,Q4,2017
23-10-2020 05:12,5,23,4th Week,10,Q4,2020
29-04-2016 07:42,7,29,4th Week,4,Q2,2016
25-12-2019 09:12,9,25,4th Week,12,Q4,2019
20-05-2014 02:16,2,20,3rd Week,5,Q2,2014
20-09-2016 05:25,5,20,3rd Week,9,Q3,2016
19-06-2015 17:32,17,19,3rd Week,6,Q2,2015
09-09-2020 20:20,20,9,2nd Week,9,Q3,2020
21-09-2014 09:58,9,21,3rd Week,9,Q3,2014
16-12-2018 02:22,2,16,3rd Week,12,Q4,2018
29-10-2016 23:05,23,29,4th Week,10,Q4,2016
10-05-2020 00:37,0,10,2nd Week,5,Q2,2020
21-10-2018 15:46,15,21,3rd Week,10,Q4,2018
05-08-2017 23:07,23,5,1st Week,8,Q3,2017
06-08-2020 10:11,10,6,1st Week,8,Q3,2020
26-03-2018 04:00,4,26,4th Week,3,Q1,2018
24-03-2014 01:25,1,24,4th Week,3,Q1,2014
15-03-2020 14:30,14,15,3rd Week,3,Q1,2020
11-12-2014 08:28,8,11,2nd Week,12,Q4,2014
29-11-2017 06:16,6,29,4th Week,11,Q4,2017
31-10-2016 10:33,10,31,4th Week,10,Q4,2016
17-06-2018 21:04,21,17,3rd Week,6,Q2,2018
11-01-2018 03:18,3,11,2nd Week,1,Q1,2018
20-02-2016 19:28,19,20,3rd Week,2,Q1,2016
21-12-2018 23:38,23,21,3rd Week,12,Q4,2018
21-08-2014 02:46,2,21,3rd Week,8,Q3,2014
19-04-2017 18:57,18,19,3rd Week,4,Q2,2017
30-01-2020 00:05,0,30,4th Week,1,Q1,2020
10-07-2020 10:32,10,10,2nd Week,7,Q3,2020
09-08-2016 17:54,17,9,2nd Week,8,Q3,2016
02-01-2019 16:36,16,2,1st Week,1,Q1,2019
16-11-2016 05:21,5,16,3rd Week,11,Q4,2016
13-01-2019 17:18,17,13,2nd Week,1,Q1,2019
30-12-2015 09:33,9,30,4th Week,12,Q4,2015
09-11-2019 07:23,7,9,2nd Week,11,Q4,2019
09-07-2017 20:39,20,9,2nd Week,7,Q3,2017
15-01-2020 15:55,15,15,3rd Week,1,Q1,2020
25-11-2014 10:47,10,25,4th Week,11,Q4,2014
11-01-2018 00:52,0,11,2nd Week,1,Q1,2018
29-08-2020 22:13,22,29,4th Week,8,Q3,2020
28-11-2017 12:47,12,28,4th Week,11,Q4,2017
30-12-2016 19:41,19,30,4th Week,12,Q4,2016
20-02-2017 07:33,7,20,3rd Week,2,Q1,2017
10-12-2018 06:16,6,10,2nd Week,12,Q4,2018
25-01-2016 19:55,19,25,4th Week,1,Q1,2016
25-06-2015 23:38,23,25,4th Week,6,Q2,2015
30-07-2020 08:50,8,30,4th Week,7,Q3,2020
14-10-2020 04:46,4,14,2nd Week,10,Q4,2020
24-04-2019 22:51,22,24,4th Week,4,Q2,2019
28-05-2015 08:36,8,28,4th Week,5,Q2,2015
08-10-2017 20:39,20,8,2nd Week,10,Q4,2017
16-01-2018 22:13,22,16,3rd Week,1,Q1,2018
01-08-2017 02:08,2,1,1st Week,8,Q3,2017
17-12-2020 19:32,19,17,3rd Week,12,Q4,2020
19-08-2018 19:06,19,19,3rd Week,8,Q3,2018
20-04-2019 20:25,20,20,3rd Week,4,Q2,2019
07-04-2016 16:27,16,7,1st Week,4,Q2,2016
19-07-2016 05:41,5,19,3rd Week,7,Q3,2016
09-01-2016 16:16,16,9,2nd Week,1,Q1,2016
22-10-2014 05:16,5,22,4th Week,10,Q4,2014
22-02-2019 03:38,3,22,4th Week,2,Q1,2019
27-04-2020 23:22,23,27,4th Week,4,Q2,2020
26-05-2019 06:06,6,26,4th Week,5,Q2,2019
15-08-2016 02:51,2,15,3rd Week,8,Q3,2016
06-06-2015 22:09,22,6,1st Week,6,Q2,2015
19-06-2017 12:33,12,19,3rd Week,6,Q2,2017
08-03-2019 10:56,10,8,2nd Week,3,Q1,2019
27-12-2018 01:48,1,27,4th Week,12,Q4,2018
16-12-2016 15:59,15,16,3rd Week,12,Q4,2016
16-10-2020 17:08,17,16,3rd Week,10,Q4,2020
06-08-2014 15:13,15,6,1st Week,8,Q3,2014
19-06-2014 04:30,4,19,3rd Week,6,Q2,2014
08-10-2019 05:59,5,8,2nd Week,10,Q4,2019
15-06-2016 15:04,15,15,3rd Week,6,Q2,2016
21-10-2020 16:52,16,21,3rd Week,10,Q4,2020
04-11-2014 18:22,18,4,1st Week,11,Q4,2014
04-01-2019 13:35,13,4,1st Week,1,Q1,2019
13-03-2017 04:32,4,13,2nd Week,3,Q1,2017
18-09-2016 11:21,11,18,3rd Week,9,Q3,2016
24-01-2020 02:07,2,24,4th Week,1,Q1,2020
17-12-2019 13:54,13,17,3rd Week,12,Q4,2019
09-04-2019 07:09,7,9,2nd Week,4,Q2,2019
26-01-2016 00:37,0,26,4th Week,1,Q1,2016
25-07-2014 07:06,7,25,4th Week,7,Q3,2014
08-10-2015 11:37,11,8,2nd Week,10,Q4,2015
31-05-2018 03:04,3,31,4th Week,5,Q2,2018
10-01-2021 17:45,17,10,2nd Week,1,Q1,2021
02-06-2016 17:26,17,2,1st Week,6,Q2,2016
26-06-2018 07:55,7,26,4th Week,6,Q2,2018
01-01-2020 11:05,11,1,1st Week,1,Q1,2020
12-06-2016 16:30,16,12,2nd Week,6,Q2,2016
23-06-2019 19:01,19,23,4th Week,6,Q2,2019
24-06-2017 09:03,9,24,4th Week,6,Q2,2017
02-03-2017 17:08,17,2,1st Week,3,Q1,2017
27-05-2019 06:11,6,27,4th Week,5,Q2,2019
08-03-2018 09:47,9,8,2nd Week,3,Q1,2018
18-01-2017 15:38,15,18,3rd Week,1,Q1,2017
07-04-2016 07:05,7,7,1st Week,4,Q2,2016
08-05-2014 03:58,3,8,2nd Week,5,Q2,2014
01-01-2015 03:08,3,1,1st Week,1,Q1,2015
07-11-2017 23:21,23,7,1st Week,11,Q4,2017
12-09-2016 05:25,5,12,2nd Week,9,Q3,2016
05-12-2016 09:26,9,5,1st Week,12,Q4,2016
21-04-2016 23:14,23,21,3rd Week,4,Q2,2016
18-11-2016 07:51,7,18,3rd Week,11,Q4,2016
19-07-2017 23:36,23,19,3rd Week,7,Q3,2017
29-11-2018 00:21,0,29,4th Week,11,Q4,2018
15-07-2017 01:38,1,15,3rd Week,7,Q3,2017
17-05-2014 07:35,7,17,3rd Week,5,Q2,2014
02-10-2019 16:04,16,2,1st Week,10,Q4,2019
19-09-2015 18:58,18,19,3rd Week,9,Q3,2015
14-08-2017 20:15,20,14,2nd Week,8,Q3,2017
11-07-2019 04:58,4,11,2nd Week,7,Q3,2019
19-05-2018 15:34,15,19,3rd Week,5,Q2,2018
21-08-2017 15:19,15,21,3rd Week,8,Q3,2017
04-07-2020 12:11,12,4,1st Week,7,Q3,2020
14-03-2020 04:33,4,14,2nd Week,3,Q1,2020
21-11-2015 00:28,0,21,3rd Week,11,Q4,2015
31-08-2018 10:02,10,31,4th Week,8,Q3,2018
17-11-2017 12:02,12,17,3rd Week,11,Q4,2017
22-12-2020 20:53,20,22,4th Week,12,Q4,2020
07-01-2017 01:48,1,7,1st Week,1,Q1,2017
28-12-2018 15:30,15,28,4th Week,12,Q4,2018
19-10-2018 21:23,21,19,3rd Week,10,Q4,2018
27-06-2020 09:37,9,27,4th Week,6,Q2,2020
12-06-2017 02:39,2,12,2nd Week,6,Q2,2017
10-06-2016 04:21,4,10,2nd Week,6,Q2,2016
11-11-2014 12:58,12,11,2nd Week,11,Q4,2014
25-07-2017 08:16,8,25,4th Week,7,Q3,2017
21-07-2019 07:54,7,21,3rd Week,7,Q3,2019
31-01-2015 10:00,10,31,4th Week,1,Q1,2015
10-05-2020 00:32,0,10,2nd Week,5,Q2,2020
06-02-2018 21:18,21,6,1st Week,2,Q1,2018
30-09-2017 15:47,15,30,4th Week,9,Q3,2017
22-04-2016 02:03,2,22,4th Week,4,Q2,2016
30-12-2015 15:30,15,30,4th Week,12,Q4,2015
24-08-2015 09:36,9,24,4th Week,8,Q3,2015
15-11-2014 23:26,23,15,3rd Week,11,Q4,2014
09-10-2015 09:23,9,9,2nd Week,10,Q4,2015
17-03-2014 12:01,12,17,3rd Week,3,Q1,2014
22-06-2015 13:03,13,22,4th Week,6,Q2,2015
13-04-2020 07:05,7,13,2nd Week,4,Q2,2020
05-06-2019 10:58,10,5,1st Week,6,Q2,2019
30-09-2020 02:19,2,30,4th Week,9,Q3,2020
18-02-2018 19:32,19,18,3rd Week,2,Q1,2018
28-05-2020 07:47,7,28,4th Week,5,Q2,2020
10-07-2017 17:39,17,10,2nd Week,7,Q3,2017
28-04-2014 00:44,0,28,4th Week,4,Q2,2014
13-11-2015 16:49,16,13,2nd Week,11,Q4,2015
20-09-2019 08:33,8,20,3rd Week,9,Q3,2019
19-05-2017 07:06,7,19,3rd Week,5,Q2,2017
01-12-2016 22:00,22,1,1st Week,12,Q4,2016
19-04-2015 09:22,9,19,3rd Week,4,Q2,2015
06-08-2017 05:17,5,6,1st Week,8,Q3,2017
21-03-2019 04:40,4,21,3rd Week,3,Q1,2019
07-09-2017 03:54,3,7,1st Week,9,Q3,2017
31-12-2014 20:26,20,31,4th Week,12,Q4,2014
10-02-2016 07:55,7,10,2nd Week,2,Q1,2016
25-08-2015 09:13,9,25,4th Week,8,Q3,2015
26-03-2019 20:58,20,26,4th Week,3,Q1,2019
24-07-2018 12:55,12,24,4th Week,7,Q3,2018
23-06-2016 11:24,11,23,4th Week,6,Q2,2016
08-01-2016 06:33,6,8,2nd Week,1,Q1,2016
09-06-2014 14:21,14,9,2nd Week,6,Q2,2014
13-02-2017 06:19,6,13,2nd Week,2,Q1,2017
04-01-2021 02:33,2,4,1st Week,1,Q1,2021
16-01-2021 00:15,0,16,3rd Week,1,Q1,2021
24-06-2019 05:32,5,24,4th Week,6,Q2,2019
16-11-2020 06:24,6,16,3rd Week,11,Q4,2020
27-12-2014 10:12,10,27,4th Week,12,Q4,2014
27-04-2015 11:38,11,27,4th Week,4,Q2,2015
24-11-2016 13:04,13,24,4th Week,11,Q4,2016
13-04-2018 17:24,17,13,2nd Week,4,Q2,2018
21-07-2019 20:44,20,21,3rd Week,7,Q3,2019
18-04-2018 07:33,7,18,3rd Week,4,Q2,2018
03-08-2020 15:00,15,3,1st Week,8,Q3,2020
10-06-2015 19:13,19,10,2nd Week,6,Q2,2015
22-02-2016 04:29,4,22,4th Week,2,Q1,2016
03-04-2015 09:35,9,3,1st Week,4,Q2,2015
10-02-2014 01:39,1,10,2nd Week,2,Q1,2014
06-05-2016 12:34,12,6,1st Week,5,Q2,2016
23-02-2017 22:00,22,23,4th Week,2,Q1,2017
19-01-2018 00:18,0,19,3rd Week,1,Q1,2018
23-01-2016 00:32,0,23,4th Week,1,Q1,2016
21-03-2016 03:07,3,21,3rd Week,3,Q1,2016
20-08-2019 23:06,23,20,3rd Week,8,Q3,2019
27-11-2016 22:08,22,27,4th Week,11,Q4,2016
27-02-2015 07:03,7,27,4th Week,2,Q1,2015
09-12-2015 00:43,0,9,2nd Week,12,Q4,2015
30-07-2019 16:13,16,30,4th Week,7,Q3,2019
10-02-2016 09:32,9,10,2nd Week,2,Q1,2016
23-07-2016 20:01,20,23,4th Week,7,Q3,2016
06-02-2017 22:03,22,6,1st Week,2,Q1,2017
25-12-2019 00:05,0,25,4th Week,12,Q4,2019
10-05-2014 14:18,14,10,2nd Week,5,Q2,2014
25-02-2017 11:17,11,25,4th Week,2,Q1,2017
17-11-2018 18:41,18,17,3rd Week,11,Q4,2018
11-03-2014 05:39,5,11,2nd Week,3,Q1,2014
06-05-2015 05:52,5,6,1st Week,5,Q2,2015
15-03-2019 08:49,8,15,3rd Week,3,Q1,2019
18-10-2014 20:04,20,18,3rd Week,10,Q4,2014
05-06-2020 01:33,1,5,1st Week,6,Q2,2020
12-02-2020 10:35,10,12,2nd Week,2,Q1,2020
29-01-2020 17:42,17,29,4th Week,1,Q1,2020
26-05-2015 13:17,13,26,4th Week,5,Q2,2015
09-01-2021 16:05,16,9,2nd Week,1,Q1,2021
